459,11-02-19,112.3,21,0,11.4,2.2,4.2,60.73,3,Khulna,EPA,Winter,
460,13-02-19,147.2,22.6,0,11.4,2.2,0,60.63,1,Chittagong,EPA,Winter,
461,14-02-19,170.8,23,0,9.2,2.1,0,62.35,2,Barishal,EPA,Winter,
462,16-02-19,261,22.8,0,11.4,2.3,37.9,58.01,12,Barishal,EPA,Winter,
463,17-02-19,156.9,20.5,0,8.1,2.3,37.9,73.88,7,Dhaka,PurpleAir,Winter,
464,19-02-19,214,23.3,0,10.3,2.1,0,56.23,7,Rajshahi,EPA,Winter,
465,20-02-19,126.7,24.1,0,11.4,1.9,29.5,69.82,12,Dhaka,IQAir,Winter,
466,21-02-19,205,23.9,0,8.1,2,2.3,60.25,4,Chittagong,IQAir,Winter,
467,23-02-19,144.6,26.1,0,11.4,2,19.1,65.98,3,Khulna,PurpleAir,Winter,
468,24-02-19,129.8,25.3,0,9.2,2.1,10.9,57.74,15,Rangpur,PurpleAir,Winter,
469,26-02-19,82.4,20.8,0,11.4,2.3,83.3,79.22,12,Mymensingh,EPA,Winter,
470,27-02-19,50.9,20.3,0,20.8,2.1,85.8,82.46,23,Sylhet,PurpleAir,Winter,
471,01-03-19,106,21.8,0,8.1,2.2,8.2,63.32,18,Sylhet,EPA,Spring,
472,02-03-19,87.9,21.5,0,11.4,2.4,0,51.35,23,Dhaka,IQAir,Spring,
473,03-03-19,135.2,22.3,0,11.4,2.5,8.7,54.58,21,Khulna,PurpleAir,Spring,
474,05-03-19,112.5,21.8,0,11.4,1.8,78,79.16,13,Dhaka,EPA,Spring,
475,06-03-19,111.8,23.7,0,8.1,2,63.8,72.78,12,Rajshahi,PurpleAir,Spring,
476,08-03-19,108.5,24.5,0,16.1,2.5,19.1,54.91,2,Barishal,IQAir,Spring,
477,09-03-19,177.6,23.5,0,34.4,2.3,0,59.98,6,Khulna,IQAir,Spring,
478,11-03-19,120.7,26.1,0,6.9,2,53.7,77.38,1,Barishal,IQAir,Spring,
479,12-03-19,83.4,27.5,0,10.3,2,49.6,66.69,10,Chittagong,PurpleAir,Spring,
480,13-03-19,106.4,27.9,0,8.1,2.2,44.3,69.41,13,Rangpur,IQAir,Spring,
481,15-03-19,135.9,28.2,0,11.4,2.3,49.8,56.5,12,Mymensingh,PurpleAir,Spring,
482,16-03-19,87.2,29.1,0,9.2,2.5,34.3,51.61,12,Mymensingh,EPA,Spring,
483,18-03-19,80.3,25.9,0,13.9,2.3,61.7,66.7,9,Sylhet,IQAir,Spring,
484,19-03-19,92.7,25.5,0,9.2,2.4,51.3,68.52,17,Mymensingh,EPA,Spring,
485,21-03-19,81.2,28.1,0,11.4,2.5,19.6,62.09,16,Sylhet,PurpleAir,Spring,
486,22-03-19,153.3,28.4,0,13.9,2.4,41.8,64.96,13,Dhaka,EPA,Spring,
487,23-03-19,94.2,28.3,0,11.4,2.4,16.7,55.2,12,Khulna,EPA,Spring,
488,25-03-19,146.2,28.2,0,9.2,2.4,0,54.75,16,Mymensingh,EPA,Spring,
489,26-03-19,194.5,28,0,21.9,2.3,19.8,59.61,17,Rangpur,PurpleAir,Spring,
490,28-03-19,94.2,26.9,0,10.3,2.5,16.7,60.08,13,Sylhet,EPA,Spring,
491,29-03-19,168.1,28.3,0,9.2,2.3,11.8,62.82,22,Khulna,PurpleAir,Spring,
492,31-03-19,50.7,27.8,0,24.2,2.3,71,71.3,14,Dhaka,EPA,Spring,
493,01-04-19,47,24.9,0,18.3,2.4,61.8,71.28,21,Dhaka,EPA,Spring,
494,02-04-19,63.9,25.5,0,17.2,2.3,74.5,80.55,13,Mymensingh,PurpleAir,Spring,
495,04-04-19,133.7,27.8,0,11.4,2.2,52.6,70.15,1,Rajshahi,IQAir,Spring,
496,05-04-19,77.1,27.5,0,11.4,2.3,63.8,78.15,1,Rangpur,EPA,Spring,
497,07-04-19,67,25.4,0,11.4,2.3,65.3,68.49,1,Khulna,IQAir,Spring,
498,08-04-19,77.5,25.4,0,34.4,2.1,61.8,76.95,20,Chittagong,EPA,Spring,
499,10-04-19,46.1,23.7,0,9.2,2.5,60.7,77.43,12,Khulna,PurpleAir,Spring,
500,11-04-19,108.7,27.3,0,18.3,2.1,65.3,77.56,4,Rajshahi,IQAir,Spring,
501,12-04-19,69.9,27.4,0,11.4,2.5,66.9,75.46,21,Chittagong,IQAir,Spring,
502,14-04-19,89.4,28,0,6.9,2.4,38.6,66.51,13,Sylhet,EPA,Spring,
503,15-04-19,46.7,29.7,0,11.4,2.4,44.3,70.69,16,Rajshahi,IQAir,Spring,
504,17-04-19,58.5,29.8,0,21.9,2.4,43,68.78,15,Sylhet,IQAir,Spring,
505,18-04-19,80.2,29,0,11.4,2.3,16.9,63.08,2,Khulna,IQAir,Spring,
506,20-04-19,83.4,30.2,0,10.3,2.3,16.9,60.3,2,Chittagong,EPA,Spring,
507,21-04-19,74.2,29,0,25.3,2.4,26.2,60.33,1,Chittagong,PurpleAir,Spring,
508,22-04-19,55.9,28.6,0,9.2,2.5,44.6,57.46,18,Sylhet,IQAir,Spring,
509,24-04-19,135,30.8,0,5.8,2.4,23.1,57.72,15,Barishal,IQAir,Spring,
510,25-04-19,89.2,32.3,0,9.2,2.4,6.9,58.76,12,Rajshahi,EPA,Spring,
511,27-04-19,64,30.7,0,18.3,2.5,61.6,69.57,13,Mymensingh,EPA,Spring,
512,28-04-19,55.9,31.6,0,16.1,2.5,59.2,70.15,13,Rajshahi,PurpleAir,Spring,
513,30-04-19,28.4,31.8,0,16.1,2.5,64.2,66.58,21,Rangpur,PurpleAir,Spring,
514,01-05-19,118.8,31.7,0,17.2,2.5,43.1,60.97,18,Sylhet,EPA,Spring,
515,02-05-19,128.7,31.5,0,13.9,2.5,61,63.68,7,Chittagong,PurpleAir,Spring,
516,05-05-19,44.2,29.2,0,13.9,2.5,39.2,68.15,17,Khulna,IQAir,Spring,
517,06-05-19,52.1,30.6,0,13.9,2.5,42.7,67.12,10,Chittagong,IQAir,Spring,
518,08-05-19,59.7,31,0,13.9,2.5,57.8,68.68,19,Dhaka,EPA,Spring,
519,09-05-19,56.3,31.1,0,17.2,2.5,57.3,72.1,16,Sylhet,IQAir,Spring,
520,11-05-19,50.3,31.7,0,17.2,2.5,60.2,68.85,20,Dhaka,EPA,Spring,
521,12-05-19,45.8,31.3,0,13.9,2.5,48.5,66.95,4,Rangpur,EPA,Spring,
522,13-05-19,60.3,30.4,0,19.7,2.5,72.7,70,5,Rajshahi,IQAir,Spring,
523,15-05-19,52.4,30.7,0,11.4,2.5,50.1,68.69,10,Barishal,IQAir,Spring,
524,16-05-19,45,30.2,0,16.1,2.5,49,68.14,15,Rangpur,PurpleAir,Spring,
525,18-05-19,66,28.8,0,13.9,2.5,59.8,74.81,1,Sylhet,EPA,Spring,
526,19-05-19,65,29,0,20.8,2.5,59.9,76.52,22,Barishal,EPA,Spring,
527,21-05-19,79.9,31,0,13.9,2.5,43.5,62.67,17,Rajshahi,IQAir,Spring,
528,22-05-19,43.2,30.6,3,23,2.6,47.1,70.23,15,Rangpur,EPA,Spring,
529,23-05-19,37.3,28.1,34.33,11.4,2.4,70.2,75,3,Khulna,EPA,Spring,
530,26-05-19,44.9,30.4,3,10.3,2.6,46,71.31,21,Rangpur,PurpleAir,Spring,
531,27-05-19,40.1,31,9.6,16.1,2.6,64.8,75.36,1,Sylhet,EPA,Spring,
532,29-05-19,54.7,31.6,0,13.9,2.7,47.2,69.35,18,Rangpur,EPA,Spring,
533,30-05-19,38.7,31.9,0,12.8,2.6,53,68.15,1,Dhaka,EPA,Spring,
534,01-06-19,38.2,28.4,103.37,11.2,2.5,60.8,75.72,22,Barishal,PurpleAir,Summer,
535,02-06-19,41,27.4,17.48,21.9,2.4,79.5,80.44,17,Barishal,PurpleAir,Summer,
536,03-06-19,28.3,27.8,24.77,13.9,2.5,77.8,81.13,13,Chittagong,EPA,Summer,
537,05-06-19,9.6,26.2,71.77,11.4,2.3,87.7,88.66,18,Dhaka,EPA,Summer,
538,07-06-19,12.8,29,1,15,2.7,53.4,79.22,14,Chittagong,IQAir,Summer,
539,10-06-19,30.5,30.6,19.65,10.3,2.6,59,72.64,3,Chittagong,IQAir,Summer,
540,11-06-19,33.6,31.2,0,6.9,2.5,35.1,70.34,8,Mymensingh,IQAir,Summer,
541,13-06-19,42.3,31.8,0,9.2,2.5,66.1,74.72,12,Khulna,EPA,Summer,
542,14-06-19,35.3,30.6,0,10.3,2.6,77.1,78.92,12,Chittagong,PurpleAir,Summer,
543,15-06-19,43.8,27.6,30.36,9.2,2.6,77.6,83.1,1,Rangpur,PurpleAir,Summer,
544,17-06-19,32.7,30.6,0,13.4,2.6,68,76.95,21,Mymensingh,PurpleAir,Summer,
545,18-06-19,50.8,30.2,76.3,11.4,2.5,67.1,73.94,5,Chittagong,IQAir,Summer,
546,21-06-19,33.2,30.3,2.55,23,2.6,74.8,78.95,6,Khulna,IQAir,Summer,
547,22-06-19,25.8,30,25.7,11.4,2.5,60.2,77.63,17,Barishal,PurpleAir,Summer,
548,24-06-19,19.7,32.3,0.4,11.4,2.7,39.5,67.09,5,Mymensingh,IQAir,Summer,
549,26-06-19,16,31.7,0,15,2.6,72,73.1,6,Khulna,IQAir,Summer,
550,28-06-19,25.3,28.6,12.25,17.2,2.5,77.4,84.27,15,Rajshahi,EPA,Summer,
551,30-06-19,38.3,30.3,25.76,9.2,2.6,73.7,80.01,6,Rajshahi,EPA,Summer,
552,01-07-19,24.8,30.2,8.23,18.3,2.6,72.4,76.71,17,Khulna,PurpleAir,Summer,
553,03-07-19,17.8,29.3,14.58,16.1,2.5,62,78.79,5,Barishal,IQAir,Summer,
554,04-07-19,33.7,30.7,14.96,11.4,2.7,74.8,75.46,23,Rajshahi,IQAir,Summer,
555,06-07-19,17.7,28.8,10.4,16.1,2.6,87.5,84.33,20,Dhaka,PurpleAir,Summer,
556,07-07-19,33.3,28.5,40.05,11.4,2.5,87.7,87.79,1,Khulna,PurpleAir,Summer,
557,08-07-19,32,28.6,60.72,11.4,2.4,80.1,87.55,8,Dhaka,EPA,Summer,
558,10-07-19,28.7,29.5,47.31,16.1,2.6,76.5,79.24,19,Sylhet,IQAir,Summer,
559,11-07-19,24.4,28.3,21.33,16.1,2.3,91.6,88.47,6,Chittagong,IQAir,Summer,
560,13-07-19,28.3,28.8,29.26,13.9,2.4,82.5,85.87,14,Mymensingh,IQAir,Summer,
561,14-07-19,34.4,27.1,80.83,16.1,2.5,90.4,89.65,12,Dhaka,IQAir,Summer,
562,16-07-19,65.5,29.3,2.9,17.2,2.5,76.4,84.71,19,Rajshahi,EPA,Summer,
563,17-07-19,76.4,30.8,0,6.9,2.5,43.6,75.59,19,Chittagong,PurpleAir,Summer,
564,18-07-19,76.5,30.6,9,9.2,2.3,59.5,78.79,5,Dhaka,IQAir,Summer,
565,20-07-19,24.3,31.1,3.24,11.4,2.6,41.5,70.47,2,Sylhet,EPA,Summer,
566,21-07-19,23.6,31.7,0,10.3,2.6,51.5,73.82,3,Khulna,PurpleAir,Summer,
567,23-07-19,19.5,31.4,1,15,2.6,54.7,66.87,21,Dhaka,EPA,Summer,
568,24-07-19,19.7,31,8,12.8,2.6,81.1,76.62,10,Mymensingh,EPA,Summer,
569,26-07-19,37.3,27.8,57.94,11.4,2.3,88.3,89.28,21,Dhaka,PurpleAir,Summer,
570,27-07-19,14.4,28.1,35.71,13.9,2.5,81.8,82.75,4,Rangpur,EPA,Summer,
571,28-07-19,11,29.4,0.89,18.3,2.6,78.4,74.43,9,Khulna,PurpleAir,Summer,
572,30-07-19,35.1,28.6,17.69,11.4,2.5,73.9,81.16,4,Sylhet,PurpleAir,Summer,
573,31-07-19,48.2,29,28.96,13.9,2.5,72.4,81.53,20,Khulna,IQAir,Summer,
574,02-08-19,30.1,30.1,9.29,13.9,2.6,62.9,76.31,5,Mymensingh,IQAir,Summer,
575,03-08-19,21.3,29.4,24.7,12.8,2.5,75.7,82.97,12,Rajshahi,PurpleAir,Summer,
576,05-08-19,28.2,31.9,1,9.2,2.6,55.5,74.32,7,Sylhet,EPA,Summer,
577,06-08-19,26.4,31.7,29.07,12.8,2.6,74.8,72.85,17,Khulna,IQAir,Summer,
578,07-08-19,10.5,29.5,27.3,23,2.6,78.3,74.01,11,Chittagong,IQAir,Summer,
579,09-08-19,31.5,29.7,9.01,11.4,2.6,73.2,78.45,2,Rajshahi,PurpleAir,Summer,
580,10-08-19,31.4,31.2,3.7,9.2,2.6,59.4,72.86,8,Khulna,PurpleAir,Summer,
581,12-08-19,13.6,30.8,40.01,16.1,2.5,71.1,75.43,11,Sylhet,EPA,Summer,
582,13-08-19,4.8,28.3,61.73,13.9,2.5,84.2,84.98,16,Khulna,IQAir,Summer,
583,15-08-19,21.5,28.7,12.94,13.9,2.6,79.6,84.41,7,Chittagong,EPA,Summer,
584,16-08-19,26.8,29.2,1.98,11.4,2.5,81,83.46,13,Barishal,PurpleAir,Summer,
585,17-08-19,21.3,29.6,24.66,11.4,2.4,75.8,80.33,6,Dhaka,PurpleAir,Summer,
586,19-08-19,30.2,30.7,1,11.4,2.6,50.3,71.27,9,Dhaka,PurpleAir,Summer,
587,20-08-19,21.3,30.9,1,8.1,2.6,65.1,72.89,8,Mymensingh,EPA,Summer,
588,22-08-19,46.3,30.2,4.56,13.9,2.6,74.4,77.63,5,Sylhet,IQAir,Summer,
589,23-08-19,34.4,29.1,7.42,10.3,2.5,76.8,83.64,5,Mymensingh,EPA,Summer,
590,25-08-19,23.6,30.1,10,11.4,2.6,66.7,74.5,11,Khulna,IQAir,Summer,
591,26-08-19,38.2,30.8,19,11.4,2.7,46.7,70.76,18,Rajshahi,PurpleAir,Summer,
592,27-08-19,24.4,30.7,0.5,15,2.6,45.4,72.97,19,Rajshahi,PurpleAir,Summer,
593,29-08-19,27.9,31.7,0,11.4,2.6,46.5,66,17,Dhaka,EPA,Summer,
594,30-08-19,31.5,31.7,0,8.1,2.6,50.7,69.09,14,Mymensingh,PurpleAir,Summer,
595,01-09-19,44.7,31.8,2,9.2,2.6,52.7,71.53,9,Barishal,EPA,Autumn,
596,02-09-19,111,29.6,41.7,11.4,2.5,73.9,76.32,6,Chittagong,IQAir,Autumn,
597,04-09-19,52,30.4,10.8,17.2,2.6,71.4,73.57,23,Dhaka,PurpleAir,Autumn,
598,05-09-19,32,30.2,12.7,17.2,2.6,70.2,76.77,8,Rajshahi,EPA,Autumn,
599,06-09-19,22.5,29.9,8.7,18.3,2.7,58.1,75.47,15,Dhaka,PurpleAir,Autumn,
600,08-09-19,28.2,29.3,4.06,15,2.6,77.8,79.24,21,Barishal,PurpleAir,Autumn,
601,09-09-19,39,28.5,35.62,11.4,2.6,77.1,85.22,4,Chittagong,EPA,Autumn,
602,11-09-19,22.4,29.8,6.11,13.9,2.6,71.2,78.46,8,Mymensingh,PurpleAir,Autumn,
603,12-09-19,22.5,28.2,19.65,17.2,2.6,84.3,86.95,2,Mymensingh,IQAir,Autumn,
604,14-09-19,40.9,29.7,0.8,9.2,2.6,68.4,76.05,7,Barishal,IQAir,Autumn,
605,15-09-19,29.3,30.6,5,9.2,2.6,57,72.13,2,Chittagong,IQAir,Autumn,
606,16-09-19,33.9,29.8,1.2,9.2,2.5,77.3,78.19,7,Khulna,PurpleAir,Autumn,
607,18-09-19,55,30.8,0,9.2,2.5,38.4,72.5,6,Rajshahi,PurpleAir,Autumn,
608,19-09-19,75.3,31.2,0,6.9,2.6,52.3,70.83,19,Khulna,IQAir,Autumn,
609,21-09-19,47.2,30,5.49,11.4,2.6,60.3,76.3,21,Chittagong,IQAir,Autumn,
610,22-09-19,46.6,28.7,6.4,17.2,2.6,74.1,81.57,16,Khulna,PurpleAir,Autumn,
611,24-09-19,25.7,27.4,18.36,11.4,2.5,82.4,85.02,11,Rangpur,EPA,Autumn,
612,25-09-19,19.3,26.6,22.18,9.2,2.5,88.6,86.43,14,Mymensingh,EPA,Autumn,
613,26-09-19,34,27.9,9.05,9.2,2.5,83.2,80.54,9,Khulna,EPA,Autumn,
614,28-09-19,38.2,27.8,10.36,9.2,2.5,79.4,81.14,18,Dhaka,IQAir,Autumn,
615,29-09-19,28.2,27.2,18.45,8.1,2.5,81.2,85.66,19,Barishal,PurpleAir,Autumn,
616,01-10-19,33,27,90.37,9.2,2.4,80.8,88.11,2,Rajshahi,EPA,Autumn,
617,02-10-19,37,28.8,18,11.4,2.5,71.1,76.6,21,Mymensingh,IQAir,Autumn,
618,04-10-19,50.4,29.5,0,6.9,2.6,46.1,76.11,4,Sylhet,IQAir,Autumn,
619,05-10-19,55.8,29.6,0,9.2,2.6,54.2,77.06,2,Rajshahi,EPA,Autumn,
620,06-10-19,69.9,29,12.81,9.2,2.6,70.1,79.19,4,Chittagong,IQAir,Autumn,
621,08-10-19,49.8,28.4,9.6,13.9,2.4,63.4,78.93,20,Dhaka,PurpleAir,Autumn,
622,09-10-19,32.5,28.3,2.2,9.2,2.6,64.1,78.96,17,Dhaka,EPA,Autumn,
623,11-10-19,23.3,28.3,2.6,6.9,2.6,51.4,75.51,14,Rangpur,IQAir,Autumn,
624,12-10-19,72.8,29.1,0,6.9,2.7,33.7,72.9,16,Barishal,IQAir,Autumn,
625,14-10-19,69.4,28.9,0,9.2,2.6,24.9,66.98,15,Barishal,PurpleAir,Autumn,
626,15-10-19,76,29.4,0,9.2,2.6,21.1,70.78,6,Mymensingh,IQAir,Autumn,
627,16-10-19,48.9,28,18.3,12.8,2.5,50,79.19,11,Mymensingh,EPA,Autumn,
628,18-10-19,52.9,30,0,9.2,2.3,22.2,68.94,13,Mymensingh,EPA,Autumn,
629,19-10-19,73.5,30,0,6.9,2.5,18.5,69.16,17,Mymensingh,PurpleAir,Autumn,
630,21-10-19,89.9,29.3,0,9.2,2.5,20.7,67.18,9,Dhaka,EPA,Autumn,
631,22-10-19,96.5,28.9,0,6.9,2.3,50.5,74.95,3,Chittagong,PurpleAir,Autumn,
632,27-10-19,50.3,25.6,2,11.4,2.5,62.5,77.29,16,Barishal,IQAir,Autumn,
633,28-10-19,135,25.9,0,10.3,2.6,29.6,70.14,11,Rajshahi,EPA,Autumn,
634,29-10-19,138,26.5,0,6.9,2.5,18.6,71.36,6,Chittagong,IQAir,Autumn,
635,31-10-19,163,27.2,0,9.2,2.6,24.4,68.58,2,Barishal,EPA,Autumn,
636,01-11-19,149,27.6,0,8.1,2.5,33.7,70.01,19,Khulna,EPA,Autumn,
637,03-11-19,144,26.9,0,6.9,2.4,41.7,74.03,8,Dhaka,EPA,Autumn,
638,04-11-19,177,27,0,11.4,2.4,22.8,68.66,22,Dhaka,PurpleAir,Autumn,
639,06-11-19,157,26.7,0,9.2,2.1,32.1,75.1,16,Rajshahi,EPA,Autumn,
640,07-11-19,190,26.1,0,8.1,2.4,51.4,69.85,19,Chittagong,IQAir,Autumn,
641,08-11-19,168,25.5,4.54,6.9,2.2,80.9,79.74,16,Barishal,EPA,Autumn,
642,10-11-19,15.2,23.9,44.59,23,2.4,91,85.71,4,Chittagong,EPA,Autumn,
643,11-11-19,40.7,26.1,6.79,13.9,2.5,52.7,76.41,8,Rangpur,IQAir,Autumn,
644,13-11-19,82.8,26.5,0,6.9,2.2,27.1,72.17,7,Chittagong,IQAir,Autumn,
645,14-11-19,69.1,26.8,0,6.9,2.3,10.4,70.48,1,Khulna,PurpleAir,Autumn,
646,16-11-19,103.7,26.2,0,6.9,2.3,20.4,68.28,13,Barishal,EPA,Autumn,
647,17-11-19,123.7,25.8,0,9.2,2.3,31.2,70.01,21,Chittagong,PurpleAir,Autumn,
648,18-11-19,124,25.2,0,4.7,2.4,19.5,70.4,15,Rangpur,PurpleAir,Autumn,
649,20-11-19,70.8,24.3,0,6.9,2.2,19.6,60.96,17,Rangpur,EPA,Autumn,
650,21-11-19,101.3,24,0,6.9,2.3,20.6,69.51,8,Sylhet,EPA,Autumn,
651,23-11-19,117.8,24.6,0,8.1,2.2,27.1,71.48,17,Mymensingh,IQAir,Autumn,
652,24-11-19,136.7,24.3,0,6.9,2.2,18.2,73.07,21,Dhaka,IQAir,Autumn,
653,26-11-19,88.2,25,0,5.8,2.3,2.3,73.12,6,Mymensingh,IQAir,Autumn,
654,27-11-19,65.7,24.4,0,6.9,2.3,0,70.71,3,Rangpur,PurpleAir,Autumn,
655,28-11-19,79,24.7,0,5.8,2.5,0,71.41,11,Sylhet,EPA,Autumn,
656,30-11-19,124.4,24.3,0,9.2,2.3,0.6,69.23,22,Barishal,PurpleAir,Autumn,
657,01-12-19,129,23.8,0,10.3,2.3,22.2,67.12,2,Khulna,PurpleAir,Winter,
658,03-12-19,130.6,22,0,5.8,2.3,15.1,69.13,14,Rangpur,PurpleAir,Winter,
659,04-12-19,111.2,21.5,0,6.9,2,6.5,68.51,1,Rangpur,PurpleAir,Winter,
660,06-12-19,59.7,23.7,0,9.2,2.4,20.3,63.46,6,Barishal,EPA,Winter,
661,07-12-19,81.3,23.2,0,6.9,2.4,16.5,61.97,2,Rajshahi,IQAir,Winter,
662,08-12-19,101.4,23.3,0,5.8,2.4,39.4,64.61,17,Khulna,IQAir,Winter,
663,10-12-19,125.8,21.9,0,9.2,2.2,19.4,67.02,21,Khulna,IQAir,Winter,
664,11-12-19,146.6,21.5,0,9.2,2.2,24.3,67.54,1,Barishal,EPA,Winter,
665,13-12-19,194.7,21.1,0,4.7,1.9,6,69.64,18,Sylhet,PurpleAir,Winter,
666,14-12-19,140.2,21.4,0,9.2,2,2.3,69.66,10,Rangpur,EPA,Winter,
667,16-12-19,120.5,22.1,0,6.9,2.3,23.2,68.52,12,Chittagong,PurpleAir,Winter,
668,17-12-19,121.9,21.1,0,9.2,1.7,30.7,73.94,6,Barishal,PurpleAir,Winter,
669,18-12-19,146.8,18,0,11.4,1.6,32.9,81.7,13,Chittagong,IQAir,Winter,
670,20-12-19,161,15.7,0,6.9,1,64.8,86.84,3,Mymensingh,PurpleAir,Winter,
671,21-12-19,138.8,14.7,0,8.2,0.8,64.1,86.99,21,Barishal,EPA,Winter,
672,23-12-19,136.2,17.6,0,8.1,1.8,53.7,76.73,14,Barishal,PurpleAir,Winter,
673,24-12-19,216.8,16.4,0,8.1,0.9,55.9,84.84,5,Khulna,IQAir,Winter,
674,26-12-19,271.3,17.2,0.1,5.8,0.9,67.4,82.74,3,Sylhet,EPA,Winter,
675,27-12-19,222.3,17,8.88,11.4,1,75.8,85.23,19,Rangpur,IQAir,Winter,
676,28-12-19,167.6,16.3,0.75,10.3,1.1,40.1,82.61,1,Chittagong,EPA,Winter,
677,30-12-19,114.2,18.5,0,6.9,1.8,23.6,71.65,4,Mymensingh,EPA,Winter,
678,31-12-19,174.5,20,0,9.2,1.9,9.4,71.59,16,Sylhet,EPA,Winter,
679,02-01-20,146.5,21.7,0,6.9,2.2,40.1,69.58,23,Mymensingh,PurpleAir,Winter,
680,03-01-20,50.1,19.1,30.86,11.4,2.4,84.1,84.46,19,Sylhet,PurpleAir,Winter,
681,05-01-20,106.9,19.2,0,8.1,1.9,54.1,77.99,9,Rajshahi,PurpleAir,Winter,
682,06-01-20,128.7,17.7,0,11.4,1.7,13.5,79.17,18,Khulna,PurpleAir,Winter,
683,07-01-20,182.3,15.5,0,9.2,0.8,42.4,85.67,21,Mymensingh,IQAir,Winter,
684,09-01-20,165.2,18.8,0,5.8,1.4,69.3,78.25,19,Barishal,PurpleAir,Winter,
685,10-01-20,141.6,19.3,0,9.2,1.5,25.3,73.43,7,Barishal,PurpleAir,Winter,
686,12-01-20,200.6,15.3,0,10.3,0.7,52.4,89.34,4,Mymensingh,EPA,Winter,
687,13-01-20,227,16.5,0,4.7,0.9,58.7,82.53,3,Barishal,IQAir,Winter,
688,15-01-20,262.4,19.5,0,6.9,0.9,47.9,80.2,18,Rajshahi,IQAir,Winter,
689,16-01-20,211.8,20.4,0,5.8,1.2,28.5,76.57,19,Rangpur,IQAir,Winter,
690,17-01-20,130.4,21.3,0,6.9,1.7,3.5,70.71,1,Mymensingh,PurpleAir,Winter,
691,19-01-20,195.3,21.2,0,11.4,1.6,21.3,74.94,13,Mymensingh,EPA,Winter,
692,20-01-20,138.4,19.2,0,10.3,1.9,28.9,71.96,6,Khulna,IQAir,Winter,
693,22-01-20,177.8,18.8,0,8.1,1.6,7.4,69.26,9,Chittagong,IQAir,Winter,
694,23-01-20,198.1,19,0,6.9,1.9,24.6,67.45,16,Chittagong,PurpleAir,Winter,
695,25-01-20,157.9,17.8,0,6.9,1.7,6.4,66.65,13,Dhaka,EPA,Winter,
696,26-01-20,174.7,18.6,0,11.4,2,9.2,67.39,16,Barishal,EPA,Winter,
697,27-01-20,215.6,17.9,0,6.9,1.1,24.3,76.57,22,Mymensingh,EPA,Winter,
698,29-01-20,259.3,19.1,0,6.9,0.7,66.8,84.79,23,Barishal,PurpleAir,Winter,
699,30-01-20,269.9,20.7,0,6.9,0.9,65.9,76.93,20,Dhaka,IQAir,Winter,
700,01-02-20,134.8,19.5,0,9.2,1.8,5.5,63.96,4,Rangpur,PurpleAir,Winter,
701,02-02-20,113.9,19,0,11.4,2,1.2,63.73,20,Khulna,EPA,Winter,
702,04-02-20,142.8,19.4,0,9.2,2.1,12.4,62.29,22,Rajshahi,IQAir,Winter,
703,05-02-20,136.4,20.9,0,9.2,2.1,31.9,57.68,14,Mymensingh,EPA,Winter,
704,06-02-20,149.8,19.8,0,9.2,1.9,3.5,62.47,22,Dhaka,EPA,Winter,
705,08-02-20,152.8,20,0,10.3,1.8,65.8,62.76,21,Dhaka,EPA,Winter,
706,09-02-20,156.9,21.5,0,11.4,2,35.8,62.6,23,Khulna,PurpleAir,Winter,
707,11-02-20,129.8,20.6,0,11.4,2.3,0,59.42,9,Khulna,EPA,Winter,
708,12-02-20,138.8,20.9,0,11.4,2.1,4.6,61.83,14,Barishal,PurpleAir,Winter,
709,14-02-20,255.3,20.6,0,6.9,1.9,9.6,65.63,1,Rangpur,PurpleAir,Winter,
710,15-02-20,163.6,23,0,9.2,1.8,25,69.26,5,Dhaka,PurpleAir,Winter,
711,16-02-20,187.6,23,0,9.2,1.5,24.4,70.14,20,Barishal,IQAir,Winter,
712,18-02-20,205.8,22.5,0,10.3,1.6,8.1,68.35,7,Rajshahi,PurpleAir,Winter,
713,19-02-20,212.1,23.5,0,9.2,2.3,2.1,61.55,12,Rajshahi,EPA,Winter,
714,21-02-20,186.3,23.3,0,11.4,2,17.9,62.36,14,Dhaka,EPA,Winter,
715,22-02-20,138.2,23.8,0,6.9,2.3,9.1,60.43,21,Sylhet,IQAir,Winter,
716,24-02-20,195.6,24,0,10.3,1.9,57.1,70.26,8,Rajshahi,IQAir,Winter,
717,25-02-20,167.6,21.3,0.21,9.2,1.5,70.8,78.52,13,Rangpur,PurpleAir,Winter,
718,26-02-20,108.4,21.5,2.8,9.2,1.9,43.4,71.43,9,Sylhet,PurpleAir,Winter,
719,28-02-20,106.7,23.7,0,11.4,2.3,4.2,56.91,14,Dhaka,EPA,Winter,
720,29-02-20,114,25.7,0,8.1,2.4,1.3,51.12,6,Khulna,IQAir,Winter,
721,02-03-20,146.1,25.2,0,9.2,2.4,18.8,63.13,5,Mymensingh,PurpleAir,Spring,
722,03-03-20,111.4,23.7,29.66,20.8,2.3,48.7,67.72,20,Khulna,EPA,Spring,
723,05-03-20,76.1,24.9,32.2,12.8,2.5,52.1,63.58,5,Rajshahi,EPA,Spring,
724,06-03-20,90.6,24.8,12.4,11.4,2.4,62.2,68.85,9,Sylhet,PurpleAir,Spring,
725,07-03-20,83.4,23.2,0.51,13.9,2.1,56.6,72.28,10,Rangpur,IQAir,Spring,
726,09-03-20,91.2,24.3,0,8.1,2.4,21,61.9,11,Dhaka,EPA,Spring,
